ad_id,campaign_name,clicks,impressions,cost,leads,conversions,conversion_rate,sale_amount,ad_date,location,device,keyword,ctr,roi
A1684,dataanalyticscourse,133.0,3332.0,201.59,14.0,7.0,0.05263157894736842,1943.0,,hyderabad,tablet,data analytics course,0.03991596638655462,8.638374919390843
A1685,dataanalyticscourse,177.0,5738.0,249.21,11.0,7.0,0.04,1435.0,,hyderabad,mobile,data anaytics training,0.030846985012199374,4.758195899040969
A1686,data analytics corse,162.0,5346.0,223.12,25.0,5.0,0.031,1052.0,,hyderbad,desktop,data analytics course,0.030303030303030304,3.714951595553962
A1687,dataanalyticscourse,182.0,5857.0,192.69,15.0,4.0,0.048,1384.0,,hyderabad,desktop,data analytics course,0.03107392863240567,6.18252114795786
A1688,data analytics corse,154.0,4836.0,233.8,26.0,10.0,0.06493506493506493,1838.0,,hydrebad,desktop,data analytics course,0.03184449958643507,6.86142001710864
A1689,data analytics corse,104.0,5291.0,186.93,19.0,10.0,0.096,1805.0,2024-11-29,hyderbad,tablet,data analytics course,0.019656019656019656,8.656020970416733
A1690,data analytcis course,101.0,4840.0,230.68,21.0,9.0,0.089,1556.0,2024-11-22,hydrebad,desktop,data anaytics training,0.020867768595041324,5.7452748396046465
A1691,data analytcis course,173.0,4246.0,202.95,27.0,3.0,0.017,1276.0,2024-11-29,hyderabad,tablet,learn data analytics,0.04074422986340085,5.287262872628727
A1692,data analytics corse,186.0,5824.0,224.48,29.0,6.0,0.03225806451612903,1882.0,,hyderabad,mobile,data analitics online,0.031936813186813184,7.383820384889523
A1693,data analytcis course,148.0,5952.0,186.32,14.0,4.0,0.044,1469.0,,hydrebad,mobile,data analytics course,0.02486559139784946,6.884285100901675
A1694,data anlytics corse,181.0,3691.0,229.14,25.0,10.0,0.055248618784530384,1375.0,,hyderbad,mobile,analytics for data,0.04903820102953129,5.000698263070612
A1695,data analytcis course,110.0,4350.0,243.88,16.0,9.0,0.08181818181818182,1157.0,,hyderbad,tablet,online data analytic,0.02528735632183908,3.744136460554371
A1696,data analytics corse,151.0,5656.0,191.95,18.0,7.0,0.046357615894039736,1813.0,,hydrebad,mobile,data analitics online,0.026697312588401696,8.445168012503256
A1697,data analytcis course,90.0,4566.0,228.82,29.0,9.0,0.051,1697.0,2024-11-13,hyderbad,desktop,data anaytics training,0.01971090670170828,6.416309763132594
A1698,data anlytics corse,111.0,4245.0,245.76,22.0,8.0,0.072,,2024-11-07,hyderbad,desktop,online data analytic,0.026148409893992933,
A1699,dataanalyticscourse,170.0,5053.0,217.41,16.0,9.0,0.031,1497.0,,hyderabad,mobile,data anaytics training,0.03364338017019592,5.8856078377259555
A1700,dataanalyticscourse,112.0,5093.0,228.8,23.0,7.0,0.062,1188.0,,hyderabad,desktop,analytics for data,0.02199096799528765,4.1923076923076925
A1701,data anlytics corse,188.0,5336.0,188.73,17.0,3.0,0.016,1601.0,2024-11-03,hyderabad,tablet,online data analytic,0.03523238380809595,7.48301806813967
A1702,data anlytics corse,85.0,4963.0,186.21,14.0,6.0,0.07058823529411765,1747.0,,hyderabad,mobile,data analytics course,0.017126737860165223,8.381880672359165
A1703,data analytcis course,94.0,4544.0,235.77,23.0,8.0,0.0851063829787234,1342.0,2024-11-05,hyderabad,tablet,online data analytic,0.02068661971830986,4.691987954362302
A1704,data analytcis course,177.0,4901.0,217.54,20.0,10.0,0.056,1975.0,,hyderabad,tablet,data analitics online,0.036115078555396855,8.078790107566425
A1705,dataanalyticscourse,150.0,5275.0,192.7,14.0,4.0,0.027,1170.0,,hydrebad,tablet,data analitics online,0.02843601895734597,5.071613907628438
A1706,data analytcis course,88.0,5225.0,202.97,22.0,6.0,0.068,1128.0,,hyderbad,tablet,online data analytic,0.016842105263157894,4.557471547519338
A1707,data analytics corse,128.0,4857.0,212.61,14.0,5.0,0.039,1538.0,,hyderbad,desktop,data analitics online,0.02635371628577311,6.233902450496212
A1708,data analytcis course,163.0,5310.0,242.76,26.0,9.0,0.055,1793.0,2024-11-12,hyderabad,mobile,learn data analytics,0.030696798493408662,6.385895534684463
A1709,data anlytics corse,147.0,5014.0,193.08,12.0,8.0,0.054,1017.0,2024-11-11,hyderabad,tablet,online data analytic,0.029317909852413244,4.2672467371037905
A1710,data anlytics corse,191.0,5855.0,196.54,29.0,3.0,0.016,1085.0,,hyderbad,desktop,data analytics course,0.032621690862510676,4.520504731861199
A1711,dataanalyticscourse,,5916.0,234.46,17.0,6.0,0.044,1982.0,2024-11-02,hydrebad,desktop,data analytics course,,7.453467542437942
A1712,data analytcis course,115.0,3952.0,229.18,25.0,4.0,0.035,1440.0,,hyderabad,tablet,online data analytic,0.02909919028340081,5.283270791517584
A1713,dataanalyticscourse,123.0,4208.0,212.92,29.0,6.0,0.049,1184.0,,hyderbad,desktop,learn data analytics,0.02923003802281369,4.560773999624272
A1714,dataanalyticscourse,121.0,5517.0,222.14,16.0,7.0,0.05785123966942149,1682.0,,hyderabad,tablet,learn data analytics,0.02193220953416712,6.571801566579635
A1715,data analytcis course,126.0,5460.0,210.83,24.0,10.0,0.079,1326.0,2024-11-14,hydrebad,tablet,online data analytic,0.023076923076923078,5.289427500830053
A1716,data analytics corse,110.0,3159.0,197.92,26.0,10.0,0.091,1608.0,2024-11-18,hydrebad,mobile,data analitics online,0.03482114593225704,7.124494745351657
A1717,data analytics corse,190.0,5545.0,223.96,13.0,7.0,0.037,1344.0,,hyderbad,tablet,analytics for data,0.034265103697024346,5.00107161993213
A1718,data anlytics corse,148.0,3668.0,245.79,15.0,10.0,0.068,1718.0,,hyderabad,desktop,data analytics course,0.04034896401308615,5.989706660157045
A1719,data anlytics corse,86.0,5663.0,231.79,19.0,10.0,0.116,1547.0,,hyderabad,mobile,data anaytics training,0.015186297015716051,5.674144699943915
A1720,data analytics corse,172.0,3123.0,216.67,15.0,,,1759.0,,hydrebad,desktop,online data analytic,0.055075248158821644,7.118336640974754
A1721,dataanalyticscourse,143.0,5638.0,229.41,23.0,4.0,0.058,1398.0,,hyderbad,desktop,online data analytic,0.025363604114934372,5.093893029946384
A1722,dataanalyticscourse,172.0,4436.0,232.16,21.0,7.0,0.041,1050.0,,hyderabad,mobile,learn data analytics,0.0387736699729486,3.5227429359062716
A1723,data analytcis course,138.0,5555.0,188.55,14.0,8.0,0.058,1593.0,,hydrebad,desktop,data anaytics training,0.02484248424842484,7.448687350835322
A1724,data analytcis course,132.0,4972.0,248.45,25.0,9.0,0.06818181818181818,1126.0,,hyderabad,tablet,data analitics online,0.02654867256637168,3.5320990138860937
A1725,data analytcis course,174.0,3231.0,,10.0,7.0,0.04,1128.0,,hyderabad,mobile,data analytics course,0.05385329619312906,
A1726,data analytcis course,154.0,3461.0,235.36,18.0,4.0,0.025974025974025976,1212.0,,hydrebad,tablet,data analitics online,0.044495810459404796,4.149558123725357
A1727,data analytcis course,126.0,3423.0,236.21,25.0,9.0,0.071,1106.0,,hyderabad,tablet,data anaytics training,0.03680981595092025,3.6822742474916383
A1728,dataanalyticscourse,138.0,4025.0,220.96,21.0,7.0,0.051,1416.0,2024-11-24,hyderabad,tablet,data analitics online,0.03428571428571429,5.408399710354815
A1729,data analytcis course,193.0,3800.0,199.76,27.0,9.0,0.047,1393.0,2024-11-17,hyderabad,mobile,data analytics course,0.05078947368421052,5.97336804164998
A1730,dataanalyticscourse,156.0,5293.0,210.43,26.0,6.0,0.038,1449.0,,hydrebad,tablet,data analytics course,0.0294728887209522,5.885900299386969
A1731,dataanalyticscourse,142.0,3565.0,180.39,26.0,5.0,0.035,1147.0,2024-11-01,hydrebad,tablet,data anaytics training,0.03983169705469846,5.358445590110317
A1732,data analytcis course,92.0,4296.0,239.12,11.0,10.0,0.10869565217391304,1169.0,,hyderabad,tablet,data anaytics training,0.021415270018621976,3.888758782201405
A1733,dataanalyticscourse,190.0,3567.0,249.26,,7.0,0.057,1517.0,,hyderbad,desktop,data analitics online,0.05326604990187833,5.086014603225548
A1734,data analytics corse,134.0,4854.0,198.93,21.0,8.0,0.06,1101.0,,hydrebad,desktop,analytics for data,0.027606098063452822,4.53461016437943
A1735,data anlytics corse,144.0,,186.47,29.0,8.0,0.056,1437.0,,hydrebad,mobile,data analytics course,,6.706333458465169
A1736,data analytics corse,117.0,4630.0,196.66,15.0,8.0,0.06837606837606838,1361.0,,hydrebad,desktop,online data analytic,0.02526997840172786,5.9205735787653815
A1737,data analytics corse,160.0,3448.0,210.38,19.0,7.0,0.044,1705.0,,hyderbad,desktop,data analytics course,0.04640371229698376,7.104382545869379
A1738,data analytics corse,146.0,5297.0,198.89,30.0,8.0,0.055,2000.0,2024-11-02,hyderbad,desktop,data anaytics training,0.02756277138002643,9.055809744079644
A1739,data analytcis course,175.0,3818.0,190.89,30.0,10.0,0.039,1088.0,,hydrebad,tablet,data analitics online,0.045835515976951284,4.6996175808057
A1740,data analytcis course,122.0,4791.0,223.16,12.0,4.0,0.033,1246.0,,hyderbad,tablet,learn data analytics,0.02546441243999165,4.583437892095358
A1741,data analytcis course,85.0,3713.0,225.74,23.0,5.0,0.047,1867.0,,hydrebad,tablet,data analitics online,0.022892539725289523,7.270576769735093
A1742,data anlytics corse,167.0,3634.0,202.75,30.0,10.0,0.06,1503.0,,hyderbad,desktop,data anaytics training,0.04595487066593286,6.413070283600494
A1743,data anlytics corse,158.0,3025.0,180.5,24.0,9.0,0.056962025316455694,1725.0,,hyderabad,tablet,data anaytics training,0.05223140495867769,8.556786703601109
A1744,data analytics corse,176.0,5868.0,184.46,,4.0,0.023,1229.0,2024-11-20,hyderabad,desktop,data analytics course,0.029993183367416496,5.662691098341103
A1745,data anlytics corse,111.0,3050.0,208.87,10.0,7.0,0.063,1774.0,2024-11-26,hyderabad,tablet,analytics for data,0.03639344262295082,7.49332120457701
A1746,data anlytics corse,186.0,5301.0,,14.0,9.0,0.04838709677419355,1230.0,2024-11-17,hydrebad,desktop,learn data analytics,0.03508771929824561,
A1747,dataanalyticscourse,177.0,3042.0,239.64,26.0,4.0,0.023,1646.0,,hyderabad,mobile,data analytics course,0.05818540433925049,5.868636287764982
A1748,data analytcis course,150.0,5272.0,239.06,13.0,9.0,0.06,1232.0,,hyderabad,desktop,online data analytic,0.028452200303490136,4.153517945285703
A1749,data analytics corse,160.0,4279.0,191.56,22.0,10.0,0.039,1234.0,,hyderbad,mobile,data analytics course,0.0373919139985978,5.441845896846941
A1750,dataanalyticscourse,147.0,5659.0,188.07,22.0,4.0,0.045,1796.0,,hyderabad,mobile,analytics for data,0.02597632090475349,8.54963577391397
A1751,dataanalyticscourse,198.0,4816.0,224.96,21.0,4.0,0.042,1601.0,,hydrebad,mobile,online data analytic,0.04111295681063123,6.116820768136558
A1752,data anlytics corse,145.0,3874.0,,10.0,10.0,0.069,1153.0,2024-11-30,hyderabad,mobile,data anaytics training,0.03742901393908105,
A1753,data analytics corse,94.0,5221.0,225.23,17.0,3.0,0.036,1209.0,,hyderbad,tablet,learn data analytics,0.01800421375215476,4.367846201660525
A1754,dataanalyticscourse,90.0,5859.0,187.29,17.0,5.0,0.056,1375.0,,hyderbad,mobile,analytics for data,0.015360983102918587,6.3415558759143575
A1755,data anlytics corse,182.0,5055.0,232.64,26.0,8.0,0.036,1815.0,,hyderabad,mobile,data anaytics training,0.036003956478733924,6.801753782668501
A1756,data anlytics corse,,4373.0,199.32,16.0,5.0,,1150.0,2024-11-02,hyderbad,desktop,data anaytics training,,4.769616696769015
A1757,dataanalyticscourse,,,234.85,11.0,8.0,,1398.0,2024-11-04,hyderabad,desktop,data anaytics training,,4.9527357888013634
A1758,data analytcis course,103.0,3547.0,232.35,11.0,8.0,0.078,1663.0,,hyderbad,tablet,learn data analytics,0.029038624189455877,6.15730578868087
A1759,data analytics corse,148.0,3128.0,197.02,27.0,9.0,0.061,1214.0,,hyderabad,tablet,data anaytics training,0.04731457800511509,5.161810983656482
A1760,data anlytics corse,151.0,5201.0,198.56,15.0,10.0,0.066,1716.0,,hydrebad,tablet,data anaytics training,0.02903287829263603,7.642224012892829
A1761,data analytcis course,148.0,5510.0,210.42,27.0,4.0,0.048,1352.0,2024-11-06,hydrebad,mobile,learn data analytics,0.026860254083484573,5.425244748598042
A1762,data anlytics corse,103.0,5628.0,195.6,24.0,8.0,0.034,1065.0,2024-11-09,hyderabad,mobile,analytics for data,0.01830135039090263,4.4447852760736195
A1763,data analytcis course,115.0,5445.0,183.55,21.0,7.0,0.059,1721.0,2024-11-07,hyderabad,tablet,data analytics course,0.021120293847566574,8.376191773358757
A1764,data analytics corse,160.0,5936.0,239.87,29.0,4.0,0.025,1320.0,,hyderabad,mobile,analytics for data,0.026954177897574125,4.502980781256515
A1765,dataanalyticscourse,166.0,5808.0,194.79,14.0,8.0,0.048,1799.0,,hyderabad,tablet,data anaytics training,0.028581267217630855,8.235587042455979
A1766,data analytcis course,187.0,3282.0,234.91,10.0,7.0,0.041,1525.0,,hyderbad,mobile,online data analytic,0.056977452772699576,5.491847941764931
A1767,dataanalyticscourse,172.0,3334.0,243.12,30.0,9.0,0.052,,2024-11-08,hydrebad,mobile,online data analytic,0.05158968206358728,
A1768,dataanalyticscourse,172.0,5546.0,241.81,24.0,10.0,0.058,1681.0,2024-11-03,hyderabad,desktop,learn data analytics,0.031013342949873783,5.95173896861172
A1769,data analytcis course,187.0,5734.0,187.44,10.0,8.0,0.043,1183.0,,hyderabad,tablet,analytics for data,0.03261248692012557,5.311352966282543
A1770,data analytics corse,196.0,4964.0,249.47,26.0,9.0,0.046,1996.0,2024-11-19,hyderabad,mobile,learn data analytics,0.0394842868654311,7.00096203952379
A1771,data analytcis course,131.0,4774.0,240.53,24.0,7.0,0.053,,,hyderbad,tablet,data anaytics training,0.02744030163385002,
A1772,data analytics corse,103.0,5244.0,205.9,22.0,7.0,0.032,1954.0,2024-11-16,hyderabad,mobile,analytics for data,0.019641495041952707,8.490043710539096
A1773,data analytcis course,114.0,3064.0,196.01,23.0,6.0,0.053,1348.0,,hydrebad,mobile,learn data analytics,0.03720626631853786,5.877200142849855
A1774,data anlytics corse,116.0,3265.0,199.21,24.0,10.0,0.086,1006.0,,hyderbad,mobile,learn data analytics,0.03552833078101072,4.04994729180262
A1775,data anlytics corse,164.0,5351.0,217.9,10.0,9.0,0.055,1431.0,,hydrebad,tablet,online data analytic,0.030648476920201832,5.567232675539238
A1776,data analytics corse,160.0,5830.0,,15.0,10.0,0.062,1270.0,,hyderabad,mobile,online data analytic,0.0274442538593482,
A1777,data anlytics corse,112.0,4808.0,221.57,17.0,7.0,0.062,1186.0,,hyderabad,desktop,data analitics online,0.02329450915141431,4.352710204450061
A1778,dataanalyticscourse,87.0,5506.0,188.77,11.0,5.0,0.05747126436781609,1774.0,2024-11-22,hydrebad,mobile,learn data analytics,0.01580094442426444,8.397679716056576
A1779,data analytcis course,,4798.0,198.45,20.0,10.0,,1937.0,2024-11-14,hyderbad,mobile,data anaytics training,,8.760644998740236
A1780,data anlytics corse,139.0,5763.0,214.49,15.0,5.0,0.045,1781.0,2024-11-01,hyderbad,desktop,data analitics online,0.02411938226618081,7.303417408737004
A1781,data analytcis course,193.0,3271.0,187.76,30.0,9.0,0.053,1209.0,2024-11-13,hyderabad,tablet,online data analytic,0.059003362885967595,5.43907115466553
A1782,dataanalyticscourse,151.0,4402.0,248.65,21.0,4.0,0.026490066225165563,1722.0,,hyderbad,desktop,data analitics online,0.034302589731940024,5.925397144580735
A1783,data analytics corse,90.0,4281.0,216.36,24.0,4.0,0.044444444444444446,1768.0,,hyderabad,mobile,learn data analytics,0.02102312543798178,7.171565908670733
A1784,dataanalyticscourse,169.0,4480.0,,11.0,10.0,0.059,1769.0,,hyderbad,tablet,online data analytic,0.037723214285714284,
A1785,dataanalyticscourse,197.0,4373.0,218.3,18.0,9.0,0.059,1988.0,2024-11-14,hydrebad,desktop,learn data analytics,0.04504916533272353,8.106733852496564
A1786,data analytics corse,132.0,,219.44,17.0,3.0,0.055,1949.0,,hyderabad,desktop,learn data analytics,,7.881698869850529
A1787,dataanalyticscourse,96.0,5503.0,243.51,11.0,6.0,0.062,1687.0,2024-11-02,hydrebad,desktop,data analitics online,0.017445029983645284,5.927846905671225
A1788,dataanalyticscourse,160.0,4154.0,230.16,15.0,6.0,0.0375,1667.0,,hyderbad,mobile,online data analytic,0.038517091959557055,6.242787625999305
A1789,data anlytics corse,162.0,5161.0,240.72,16.0,7.0,0.043209876543209874,1649.0,2024-11-15,hyderabad,tablet,learn data analytics,0.0313892656461926,5.850282485875706
A1790,data anlytics corse,171.0,5517.0,233.86,23.0,5.0,0.029,1349.0,,hyderabad,tablet,data analytics course,0.03099510603588907,4.7684084494997
A1791,data analytics corse,110.0,4161.0,204.28,16.0,10.0,0.09090909090909091,1447.0,2024-11-14,hyderbad,mobile,data analitics online,0.026435952895938475,6.0834149206970825
A1792,data analytics corse,103.0,5332.0,243.72,16.0,3.0,0.029,1882.0,2024-11-28,hyderabad,desktop,online data analytic,0.019317329332333082,6.721976038076481
A1793,data analytcis course,167.0,3620.0,243.81,24.0,8.0,0.053,1001.0,,hyderabad,desktop,data analytics course,0.04613259668508287,3.10565604364054
A1794,dataanalyticscourse,132.0,4117.0,239.04,28.0,3.0,0.023,1761.0,2024-11-07,hyderbad,mobile,analytics for data,0.03206218119990284,6.366967871485945
A1795,data anlytics corse,145.0,5400.0,219.89,29.0,3.0,0.020689655172413793,1152.0,,hyderbad,tablet,data analytics course,0.026851851851851852,4.2389831279276
A1796,data analytcis course,140.0,5220.0,183.39,25.0,8.0,0.057,1918.0,,hydrebad,desktop,learn data analytics,0.02681992337164751,9.458585528109495
A1797,data anlytics corse,122.0,,217.66,25.0,10.0,0.053,1799.0,,hyderbad,tablet,data analitics online,,7.265184232288891
A1798,data analytcis course,87.0,4081.0,180.63,20.0,4.0,0.046,1665.0,,hyderabad,tablet,data analitics online,0.021318304337172262,8.217737917289487
A1799,dataanalyticscourse,141.0,4239.0,199.82,15.0,5.0,0.035,1639.0,,hyderbad,mobile,data anaytics training,0.03326256192498231,7.202382143929537
A1800,dataanalyticscourse,157.0,3367.0,248.9,,8.0,0.051,1470.0,,hydrebad,tablet,data anaytics training,0.04662904662904663,4.90598633989554
A1801,data analytcis course,95.0,5721.0,208.53,16.0,6.0,0.063,1863.0,,hyderabad,mobile,data analytics course,0.016605488550952632,7.933966335779025
A1802,data analytics corse,160.0,5166.0,210.21,20.0,7.0,0.044,1850.0,,hyderbad,desktop,data analytics course,0.03097173828881146,7.800723086437372
A1803,data anlytics corse,133.0,5430.0,217.34,16.0,6.0,0.045,1199.0,,hyderabad,mobile,data analitics online,0.024493554327808472,4.516701941658231
A1804,data analytcis course,154.0,3452.0,215.61,21.0,7.0,0.058,1631.0,,hydrebad,mobile,analytics for data,0.044611819235225954,6.564584202959045
A1805,data analytcis course,188.0,,220.11,13.0,4.0,0.021,1262.0,,hydrebad,tablet,data analitics online,,4.733496887919675
A1806,data anlytics corse,186.0,5073.0,233.58,15.0,4.0,0.021505376344086023,1965.0,2024-11-04,hyderbad,tablet,online data analytic,0.03666469544648137,7.412535319804777
A1807,data analytcis course,101.0,5757.0,249.33,25.0,9.0,0.035,1129.0,,hyderabad,mobile,learn data analytics,0.017543859649122806,3.5281354028797174
